match_id,match_date,batting_team,bowling_team,venue,ball_number,current_score,wickets_fallen,balls_bowled,balls_remaining,runs_last_10_overs,current_run_rate,team_batting_avg,team_elite_batsmen,team_batting_depth,opp_bowling_economy,opp_elite_bowlers,opp_bowling_depth,venue_avg_score,batsman_1_avg,batsman_2_avg,final_score
1,2016-05-02,Northern Knights,Leinster Lightning,"Civil Service Cricket Club, Stormont, Belfast",1,0,0,1,299,0,0.0,30.0,0,11,5.58909090909091,2,11,234.23333333333332,0.0,0.0,221
1,2016-05-02,Northern Knights,Leinster Lightning,"Civil Service Cricket Club, Stormont, Belfast",60,39,3,60,240,39,3.9,30.0,0,11,5.58909090909091,2,11,234.23333333333332,30.0,30.0,221
1,2016-05-02,Northern Knights,Leinster Lightning,"Civil Service Cricket Club, Stormont, Belfast",120,71,3,120,180,32,3.55,30.0,0,11,5.58909090909091,2,11,234.23333333333332,30.0,30.0,221
1,2016-05-02,Northern Knights,Leinster Lightning,"Civil Service Cricket Club, Stormont, Belfast",180,114,4,180,120,43,3.8,30.0,0,11,5.58909090909091,2,11,234.23333333333332,30.0,30.0,221
1,2016-05-02,Northern Knights,Leinster Lightning,"Civil Service Cricket Club, Stormont, Belfast",240,157,6,240,60,43,3.925,30.0,0,11,5.58909090909091,2,11,234.23333333333332,30.0,30.0,221
2,2016-05-30,Leinster Lightning,North-West Warriors,New Strabane Park,1,0,0,1,299,0,0.0,25.774545454545454,0,7,5.81,1,11,242.46709498176767,0.0,0.0,332
2,2016-05-30,Leinster Lightning,North-West Warriors,New Strabane Park,60,53,2,60,240,53,5.3,25.774545454545454,0,7,5.81,1,11,242.46709498176767,30.0,22.56,332
2,2016-05-30,Leinster Lightning,North-West Warriors,New Strabane Park,120,101,2,120,180,48,5.05,25.774545454545454,0,7,5.81,1,11,242.46709498176767,22.56,30.0,332
2,2016-05-30,Leinster Lightning,North-West Warriors,New Strabane Park,180,146,2,180,120,45,4.866666666666666,25.774545454545454,0,7,5.81,1,11,242.46709498176767,22.56,30.0,332
2,2016-05-30,Leinster Lightning,North-West Warriors,New Strabane Park,240,232,3,240,60,86,5.8,25.774545454545454,0,7,5.81,1,11,242.46709498176767,30.0,22.56,332
3,2016-08-07,North-West Warriors,Northern Knights,"The Lawn, Waringstown",1,1,0,1,299,1,6.0,27.585454545454546,0,9,6.0,0,11,242.46709498176767,0.0,0.0,270
3,2016-08-07,North-West Warriors,Northern Knights,"The Lawn, Waringstown",60,30,2,60,240,30,3.0,27.585454545454546,0,9,6.0,0,11,242.46709498176767,16.18,30.0,270
3,2016-08-07,North-West Warriors,Northern Knights,"The Lawn, Waringstown",120,71,3,120,180,41,3.55,27.585454545454546,0,9,6.0,0,11,242.46709498176767,30.0,17.26,270
3,2016-08-07,North-West Warriors,Northern Knights,"The Lawn, Waringstown",180,120,4,180,120,49,4.0,27.585454545454546,0,9,6.0,0,11,242.46709498176767,17.26,30.0,270
3,2016-08-07,North-West Warriors,Northern Knights,"The Lawn, Waringstown",240,182,5,240,60,62,4.55,27.585454545454546,0,9,6.0,0,11,242.46709498176767,30.0,17.26,270
4,2016-10-21,Namibia,Papua New Guinea,Amini Park,1,0,0,1,299,0,0.0,24.358181818181823,0,5,5.647272727272727,6,11,242.46709498176767,0.0,0.0,273
4,2016-10-21,Namibia,Papua New Guinea,Amini Park,60,40,1,60,240,40,4.0,24.358181818181823,0,5,5.647272727272727,6,11,242.46709498176767,30.0,18.59,273
4,2016-10-21,Namibia,Papua New Guinea,Amini Park,120,80,1,120,180,40,4.0,24.358181818181823,0,5,5.647272727272727,6,11,242.46709498176767,18.59,30.0,273
4,2016-10-21,Namibia,Papua New Guinea,Amini Park,180,120,2,180,120,40,4.0,24.358181818181823,0,5,5.647272727272727,6,11,242.46709498176767,26.69,30.0,273
4,2016-10-21,Namibia,Papua New Guinea,Amini Park,240,171,3,240,60,51,4.275,24.358181818181823,0,5,5.647272727272727,6,11,242.46709498176767,30.0,26.69,273
5,2016-10-23,Namibia,Papua New Guinea,Amini Park,1,2,1,1,299,2,12.0,23.710000000000004,0,4,5.647272727272727,6,11,242.46709498176767,0.0,0.0,212
5,2016-10-23,Namibia,Papua New Guinea,Amini Park,60,65,2,60,240,65,6.5,23.710000000000004,0,4,5.647272727272727,6,11,242.46709498176767,30.0,19.18,212
5,2016-10-23,Namibia,Papua New Guinea,Amini Park,120,98,4,120,180,33,4.9,23.710000000000004,0,4,5.647272727272727,6,11,242.46709498176767,30.0,19.18,212
5,2016-10-23,Namibia,Papua New Guinea,Amini Park,180,126,5,180,120,28,4.2,23.710000000000004,0,4,5.647272727272727,6,11,242.46709498176767,30.0,30.0,212
5,2016-10-23,Namibia,Papua New Guinea,Amini Park,240,151,8,240,60,25,3.775,23.710000000000004,0,4,5.647272727272727,6,11,242.46709498176767,8.96,30.0,212
6,2016-09-08,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",1,0,0,1,299,0,0.0,21.766363636363636,0,4,5.385454545454546,4,11,242.46709498176767,0.0,0.0,153
6,2016-09-08,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",60,99,3,60,240,99,9.9,21.766363636363636,0,4,5.385454545454546,4,11,242.46709498176767,29.38,22.64,153
6,2016-09-08,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",120,152,6,120,180,53,7.6,21.766363636363636,0,4,5.385454545454546,4,11,242.46709498176767,30.0,11.18,153
7,2016-09-10,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",1,0,0,1,299,0,0.0,20.973636363636363,0,3,5.385454545454547,4,11,242.46709498176767,0.0,0.0,266
7,2016-09-10,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",60,62,0,60,240,62,6.2,20.973636363636363,0,3,5.385454545454547,4,11,242.46709498176767,36.19,22.64,266
7,2016-09-10,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",120,91,3,120,180,29,4.55,20.973636363636363,0,3,5.385454545454547,4,11,242.46709498176767,33.03,29.38,266
7,2016-09-10,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",180,132,4,180,120,41,4.4,20.973636363636363,0,3,5.385454545454547,4,11,242.46709498176767,33.03,30.0,266
7,2016-09-10,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",240,180,5,240,60,48,4.5,20.973636363636363,0,3,5.385454545454547,4,11,242.46709498176767,33.03,20.6,266
8,2016-05-28,Kenya,Papua New Guinea,Amini Park,1,0,0,1,299,0,0.0,22.848181818181818,0,6,4.882727272727272,7,11,242.46709498176767,0.0,0.0,188
8,2016-05-28,Kenya,Papua New Guinea,Amini Park,60,31,1,60,240,31,3.1,22.848181818181818,0,6,4.882727272727272,7,11,242.46709498176767,18.0,30.0,188
8,2016-05-28,Kenya,Papua New Guinea,Amini Park,120,72,3,120,180,41,3.6,22.848181818181818,0,6,4.882727272727272,7,11,242.46709498176767,16.8,30.0,188
8,2016-05-28,Kenya,Papua New Guinea,Amini Park,180,108,4,180,120,36,3.6,22.848181818181818,0,6,4.882727272727272,7,11,242.46709498176767,30.0,16.8,188
8,2016-05-28,Kenya,Papua New Guinea,Amini Park,240,161,5,240,60,53,4.025,22.848181818181818,0,6,4.882727272727272,7,11,242.46709498176767,30.0,30.0,188
9,2016-11-04,Hong Kong,Papua New Guinea,"Mission Road Ground, Mong Kok",1,0,0,1,299,0,0.0,24.032727272727275,0,7,5.70090909090909,6,11,242.46709498176767,0.0,0.0,269
9,2016-11-04,Hong Kong,Papua New Guinea,"Mission Road Ground, Mong Kok",60,35,2,60,240,35,3.5,24.032727272727275,0,7,5.70090909090909,6,11,242.46709498176767,33.87,35.93,269
9,2016-11-04,Hong Kong,Papua New Guinea,"Mission Road Ground, Mong Kok",120,84,2,120,180,49,4.2,24.032727272727275,0,7,5.70090909090909,6,11,242.46709498176767,35.93,33.87,269
9,2016-11-04,Hong Kong,Papua New Guinea,"Mission Road Ground, Mong Kok",180,125,6,180,120,41,4.166666666666667,24.032727272727275,0,7,5.70090909090909,6,11,242.46709498176767,13.42,35.93,269
9,2016-11-04,Hong Kong,Papua New Guinea,"Mission Road Ground, Mong Kok",240,180,7,240,60,55,4.5,24.032727272727275,0,7,5.70090909090909,6,11,242.46709498176767,35.93,14.3,269
10,2016-11-06,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",1,0,0,1,299,0,0.0,22.975454545454546,0,4,5.385454545454546,4,11,242.46709498176767,0.0,0.0,201
10,2016-11-06,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",60,54,3,60,240,54,5.4,22.975454545454546,0,4,5.385454545454546,4,11,242.46709498176767,17.84,31.84,201
10,2016-11-06,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",120,104,3,120,180,50,5.2,22.975454545454546,0,4,5.385454545454546,4,11,242.46709498176767,17.84,31.84,201
10,2016-11-06,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",180,144,5,180,120,40,4.8,22.975454545454546,0,4,5.385454545454546,4,11,242.46709498176767,27.7,31.84,201
10,2016-11-06,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",240,175,8,240,60,31,4.375,22.975454545454546,0,4,5.385454545454546,4,11,242.46709498176767,13.59,13.89,201
11,2016-11-08,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",1,0,0,1,299,0,0.0,22.975454545454546,0,4,5.385454545454545,4,11,242.46709498176767,0.0,0.0,244
11,2016-11-08,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",60,44,0,60,240,44,4.4,22.975454545454546,0,4,5.385454545454545,4,11,242.46709498176767,23.45,30.0,244
11,2016-11-08,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",120,77,3,120,180,33,3.85,22.975454545454546,0,4,5.385454545454545,4,11,242.46709498176767,17.84,30.0,244
11,2016-11-08,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",180,122,4,180,120,45,4.066666666666666,22.975454545454546,0,4,5.385454545454545,4,11,242.46709498176767,17.84,30.0,244
11,2016-11-08,Papua New Guinea,Hong Kong,"Mission Road Ground, Mong Kok",240,155,6,240,60,33,3.875,22.975454545454546,0,4,5.385454545454545,4,11,242.46709498176767,27.7,13.89,244
12,2016-07-15,Netherlands,Scotland,Garon Park,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,159
12,2016-07-15,Netherlands,Scotland,Garon Park,60,29,1,60,240,29,2.9,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,159
12,2016-07-15,Netherlands,Scotland,Garon Park,120,66,2,120,180,37,3.3,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,159
12,2016-07-15,Netherlands,Scotland,Garon Park,180,99,3,180,120,33,3.3,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,159
12,2016-07-15,Netherlands,Scotland,Garon Park,240,132,5,240,60,33,3.3,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,159
13,2017-01-18,South Africa,Bangladesh,Sheikh Kamal International Cricket Stadium,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,251
13,2017-01-18,South Africa,Bangladesh,Sheikh Kamal International Cricket Stadium,60,63,2,60,240,63,6.3,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,251
13,2017-01-18,South Africa,Bangladesh,Sheikh Kamal International Cricket Stadium,120,113,2,120,180,50,5.65,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,251
13,2017-01-18,South Africa,Bangladesh,Sheikh Kamal International Cricket Stadium,180,149,3,180,120,36,4.966666666666667,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,251
13,2017-01-18,South Africa,Bangladesh,Sheikh Kamal International Cricket Stadium,240,187,4,240,60,38,4.675,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,251
14,2017-01-20,Bangladesh,South Africa,Sheikh Kamal International Cricket Stadium,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,68
14,2017-01-20,Bangladesh,South Africa,Sheikh Kamal International Cricket Stadium,60,23,3,60,240,23,2.3,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,68
14,2017-01-20,Bangladesh,South Africa,Sheikh Kamal International Cricket Stadium,120,35,4,120,180,12,1.75,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,68
14,2017-01-20,Bangladesh,South Africa,Sheikh Kamal International Cricket Stadium,180,50,8,180,120,15,1.6666666666666667,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,68
15,2016-11-18,South Africa,Australia,Manuka Oval,1,1,0,1,299,1,6.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,226
15,2016-11-18,South Africa,Australia,Manuka Oval,60,60,1,60,240,60,6.0,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,226
15,2016-11-18,South Africa,Australia,Manuka Oval,120,92,1,120,180,32,4.6,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,226
15,2016-11-18,South Africa,Australia,Manuka Oval,180,128,2,180,120,36,4.266666666666667,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,226
15,2016-11-18,South Africa,Australia,Manuka Oval,240,165,4,240,60,37,4.125,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,226
16,2016-11-20,Australia,South Africa,Manuka Oval,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,278
16,2016-11-20,Australia,South Africa,Manuka Oval,60,35,2,60,240,35,3.5,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,278
16,2016-11-20,Australia,South Africa,Manuka Oval,120,81,2,120,180,46,4.05,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,278
16,2016-11-20,Australia,South Africa,Manuka Oval,180,125,2,180,120,44,4.166666666666667,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,278
16,2016-11-20,Australia,South Africa,Manuka Oval,240,196,2,240,60,71,4.9,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,278
17,2016-11-29,Australia,South Africa,International Sports Stadium,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,260
17,2016-11-29,Australia,South Africa,International Sports Stadium,60,39,0,60,240,39,3.9,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,260
17,2016-11-29,Australia,South Africa,International Sports Stadium,120,89,1,120,180,50,4.45,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,260
17,2016-11-29,Australia,South Africa,International Sports Stadium,180,128,3,180,120,39,4.266666666666667,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,260
17,2016-11-29,Australia,South Africa,International Sports Stadium,240,189,4,240,60,61,4.725,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,260
18,2016-09-18,Sri Lanka,Australia,Rangiri Dambulla International Stadium,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,216.37254901960785,0.0,0.0,76
18,2016-09-18,Sri Lanka,Australia,Rangiri Dambulla International Stadium,60,15,5,60,240,15,1.5,30.0,0,11,6.0,0,11,216.37254901960785,30.0,30.0,76
18,2016-09-18,Sri Lanka,Australia,Rangiri Dambulla International Stadium,120,52,8,120,180,37,2.6,30.0,0,11,6.0,0,11,216.37254901960785,30.0,30.0,76
19,2016-09-25,Australia,Sri Lanka,Khettarama Stadium,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,268
19,2016-09-25,Australia,Sri Lanka,Khettarama Stadium,60,40,0,60,240,40,4.0,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,268
19,2016-09-25,Australia,Sri Lanka,Khettarama Stadium,120,95,1,120,180,55,4.75,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,268
19,2016-09-25,Australia,Sri Lanka,Khettarama Stadium,180,135,2,180,120,40,4.5,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,268
19,2016-09-25,Australia,Sri Lanka,Khettarama Stadium,240,176,2,240,60,41,4.4,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,268
20,2016-11-11,New Zealand,Pakistan,Bert Sutcliffe Oval,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,309
20,2016-11-11,New Zealand,Pakistan,Bert Sutcliffe Oval,60,49,0,60,240,49,4.9,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,309
20,2016-11-11,New Zealand,Pakistan,Bert Sutcliffe Oval,120,85,2,120,180,36,4.25,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,309
20,2016-11-11,New Zealand,Pakistan,Bert Sutcliffe Oval,180,125,2,180,120,40,4.166666666666667,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,309
20,2016-11-11,New Zealand,Pakistan,Bert Sutcliffe Oval,240,206,2,240,60,81,5.15,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,309
21,2016-11-13,Pakistan,New Zealand,Bert Sutcliffe Oval,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,263
21,2016-11-13,Pakistan,New Zealand,Bert Sutcliffe Oval,60,45,0,60,240,45,4.5,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,263
21,2016-11-13,Pakistan,New Zealand,Bert Sutcliffe Oval,120,83,2,120,180,38,4.15,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,263
21,2016-11-13,Pakistan,New Zealand,Bert Sutcliffe Oval,180,128,2,180,120,45,4.266666666666667,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,263
21,2016-11-13,Pakistan,New Zealand,Bert Sutcliffe Oval,240,190,2,240,60,62,4.75,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,263
22,2016-11-17,Pakistan,New Zealand,Saxton Oval,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,256.1666666666667,0.0,0.0,158
22,2016-11-17,Pakistan,New Zealand,Saxton Oval,60,37,0,60,240,37,3.7,30.0,0,11,6.0,0,11,256.1666666666667,30.0,30.0,158
22,2016-11-17,Pakistan,New Zealand,Saxton Oval,120,73,1,120,180,36,3.65,30.0,0,11,6.0,0,11,256.1666666666667,30.0,30.0,158
22,2016-11-17,Pakistan,New Zealand,Saxton Oval,180,111,3,180,120,38,3.7,30.0,0,11,6.0,0,11,256.1666666666667,30.0,30.0,158
22,2016-11-17,Pakistan,New Zealand,Saxton Oval,240,133,8,240,60,22,3.325,30.0,0,11,6.0,0,11,256.1666666666667,30.0,30.0,158
23,2017-02-26,Australia,New Zealand,Eden Park No 2,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,275
23,2017-02-26,Australia,New Zealand,Eden Park No 2,60,53,1,60,240,53,5.3,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,275
23,2017-02-26,Australia,New Zealand,Eden Park No 2,120,94,2,120,180,41,4.7,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,275
23,2017-02-26,Australia,New Zealand,Eden Park No 2,180,155,2,180,120,61,5.166666666666667,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,275
23,2017-02-26,Australia,New Zealand,Eden Park No 2,240,216,3,240,60,61,5.4,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,275
24,2017-03-02,New Zealand,Australia,Bay Oval,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,256.0,0.0,0.0,253
24,2017-03-02,New Zealand,Australia,Bay Oval,60,32,1,60,240,32,3.2,30.0,0,11,6.0,0,11,256.0,30.0,30.0,253
24,2017-03-02,New Zealand,Australia,Bay Oval,120,69,2,120,180,37,3.45,30.0,0,11,6.0,0,11,256.0,30.0,30.0,253
24,2017-03-02,New Zealand,Australia,Bay Oval,180,121,2,180,120,52,4.033333333333333,30.0,0,11,6.0,0,11,256.0,30.0,30.0,253
24,2017-03-02,New Zealand,Australia,Bay Oval,240,166,4,240,60,45,4.15,30.0,0,11,6.0,0,11,256.0,30.0,30.0,253
25,2017-03-05,New Zealand,Australia,Bay Oval,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,256.0,0.0,0.0,270
25,2017-03-05,New Zealand,Australia,Bay Oval,60,51,0,60,240,51,5.1,30.0,0,11,6.0,0,11,256.0,30.0,30.0,270
25,2017-03-05,New Zealand,Australia,Bay Oval,120,105,2,120,180,54,5.25,30.0,0,11,6.0,0,11,256.0,30.0,30.0,270
25,2017-03-05,New Zealand,Australia,Bay Oval,180,147,2,180,120,42,4.9,30.0,0,11,6.0,0,11,256.0,30.0,30.0,270
25,2017-03-05,New Zealand,Australia,Bay Oval,240,190,3,240,60,43,4.75,30.0,0,11,6.0,0,11,256.0,30.0,30.0,270
26,2016-11-15,Sri Lanka,England,R Premadasa Stadium,1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,234.9591836734694,0.0,0.0,161
26,2016-11-15,Sri Lanka,England,R Premadasa Stadium,60,39,1,60,240,39,3.9,30.0,0,11,6.0,0,11,234.9591836734694,30.0,30.0,161
26,2016-11-15,Sri Lanka,England,R Premadasa Stadium,120,58,1,120,180,19,2.9,30.0,0,11,6.0,0,11,234.9591836734694,30.0,30.0,161
26,2016-11-15,Sri Lanka,England,R Premadasa Stadium,180,84,3,180,120,26,2.8,30.0,0,11,6.0,0,11,234.9591836734694,30.0,30.0,161
26,2016-11-15,Sri Lanka,England,R Premadasa Stadium,240,123,4,240,60,39,3.075,30.0,0,11,6.0,0,11,234.9591836734694,30.0,30.0,161
27,2016-11-17,England,Sri Lanka,R Premadasa Stadium,1,4,0,1,299,4,24.0,30.0,0,11,6.0,0,11,234.9591836734694,0.0,0.0,240
27,2016-11-17,England,Sri Lanka,R Premadasa Stadium,60,39,2,60,240,39,3.9,30.0,0,11,6.0,0,11,234.9591836734694,30.0,30.0,240
27,2016-11-17,England,Sri Lanka,R Premadasa Stadium,120,74,6,120,180,35,3.7,30.0,0,11,6.0,0,11,234.9591836734694,30.0,30.0,240
27,2016-11-17,England,Sri Lanka,R Premadasa Stadium,180,149,6,180,120,75,4.966666666666667,30.0,0,11,6.0,0,11,234.9591836734694,30.0,30.0,240
27,2016-11-17,England,Sri Lanka,R Premadasa Stadium,240,185,7,240,60,36,4.625,30.0,0,11,6.0,0,11,234.9591836734694,30.0,30.0,240
28,2016-10-29,Denmark,Italy,"Wright Cricket Field, Woodley Park",1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,214
28,2016-10-29,Denmark,Italy,"Wright Cricket Field, Woodley Park",60,60,1,60,240,60,6.0,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,214
28,2016-10-29,Denmark,Italy,"Wright Cricket Field, Woodley Park",120,86,2,120,180,26,4.3,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,214
28,2016-10-29,Denmark,Italy,"Wright Cricket Field, Woodley Park",180,120,3,180,120,34,4.0,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,214
28,2016-10-29,Denmark,Italy,"Wright Cricket Field, Woodley Park",240,144,6,240,60,24,3.6,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,214
29,2016-10-30,Bermuda,Oman,"Severn Cricket Field, Woodley Park",1,0,0,1,299,0,0.0,28.95,0,10,5.553636363636364,2,11,242.46709498176767,0.0,0.0,173
29,2016-10-30,Bermuda,Oman,"Severn Cricket Field, Woodley Park",60,58,0,60,240,58,5.8,28.95,0,10,5.553636363636364,2,11,242.46709498176767,30.0,30.0,173
29,2016-10-30,Bermuda,Oman,"Severn Cricket Field, Woodley Park",120,97,3,120,180,39,4.85,28.95,0,10,5.553636363636364,2,11,242.46709498176767,18.45,30.0,173
29,2016-10-30,Bermuda,Oman,"Severn Cricket Field, Woodley Park",180,128,7,180,120,31,4.266666666666667,28.95,0,10,5.553636363636364,2,11,242.46709498176767,30.0,30.0,173
29,2016-10-30,Bermuda,Oman,"Severn Cricket Field, Woodley Park",240,168,9,240,60,40,4.2,28.95,0,10,5.553636363636364,2,11,242.46709498176767,30.0,30.0,173
30,2016-10-30,Jersey,Denmark,"Wright Cricket Field, Woodley Park",1,0,0,1,299,0,0.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,158
30,2016-10-30,Jersey,Denmark,"Wright Cricket Field, Woodley Park",60,41,0,60,240,41,4.1,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,158
30,2016-10-30,Jersey,Denmark,"Wright Cricket Field, Woodley Park",120,71,4,120,180,30,3.55,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,158
30,2016-10-30,Jersey,Denmark,"Wright Cricket Field, Woodley Park",180,130,5,180,120,59,4.333333333333333,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,158
31,2016-10-30,Italy,United States of America,"Wong Cricket Field, Woodley Park",1,0,0,1,299,0,0.0,30.0,0,11,5.786363636363637,1,11,242.46709498176767,0.0,0.0,185
31,2016-10-30,Italy,United States of America,"Wong Cricket Field, Woodley Park",60,34,0,60,240,34,3.4,30.0,0,11,5.786363636363637,1,11,242.46709498176767,30.0,30.0,185
31,2016-10-30,Italy,United States of America,"Wong Cricket Field, Woodley Park",120,81,0,120,180,47,4.05,30.0,0,11,5.786363636363637,1,11,242.46709498176767,30.0,30.0,185
31,2016-10-30,Italy,United States of America,"Wong Cricket Field, Woodley Park",180,129,2,180,120,48,4.3,30.0,0,11,5.786363636363637,1,11,242.46709498176767,30.0,30.0,185
31,2016-10-30,Italy,United States of America,"Wong Cricket Field, Woodley Park",240,161,5,240,60,32,4.025,30.0,0,11,5.786363636363637,1,11,242.46709498176767,30.0,30.0,185
32,2016-11-01,Italy,Jersey,"Severn Cricket Field, Woodley Park",1,1,0,1,299,1,6.0,30.0,0,11,6.0,0,11,242.46709498176767,0.0,0.0,235
32,2016-11-01,Italy,Jersey,"Severn Cricket Field, Woodley Park",60,31,1,60,240,31,3.1,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,235
32,2016-11-01,Italy,Jersey,"Severn Cricket Field, Woodley Park",120,63,2,120,180,32,3.15,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,235
32,2016-11-01,Italy,Jersey,"Severn Cricket Field, Woodley Park",180,105,2,180,120,42,3.5,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,235
32,2016-11-01,Italy,Jersey,"Severn Cricket Field, Woodley Park",240,165,4,240,60,60,4.125,30.0,0,11,6.0,0,11,242.46709498176767,30.0,30.0,235
33,2016-11-01,Oman,United States of America,"Wright Cricket Field, Woodley Park",1,1,0,1,299,1,6.0,28.029090909090908,0,7,5.711818181818182,2,11,242.46709498176767,0.0,0.0,163
33,2016-11-01,Oman,United States of America,"Wright Cricket Field, Woodley Park",60,34,2,60,240,34,3.4,28.029090909090908,0,7,5.711818181818182,2,11,242.46709498176767,22.14,30.0,163
33,2016-11-01,Oman,United States of America,"Wright Cricket Field, Woodley Park",120,66,2,120,180,32,3.3,28.029090909090908,0,7,5.711818181818182,2,11,242.46709498176767,22.14,30.0,163
33,2016-11-01,Oman,United States of America,"Wright Cricket Field, Woodley Park",180,102,4,180,120,36,3.4,28.029090909090908,0,7,5.711818181818182,2,11,242.46709498176767,30.0,27.12,163
33,2016-11-01,Oman,United States of America,"Wright Cricket Field, Woodley Park",240,138,6,240,60,36,3.45,28.029090909090908,0,7,5.711818181818182,2,11,242.46709498176767,30.0,27.12,163
